Nihongai Grid,jinteki,upgrade,ml,"If the Runner has fewer than 6[credit] or fewer than 2 cards in his or her grip when there is a successful run on this server, you may look at the top 5 cards of R&D and swap 1 of those cards with a card in HQ.
Limit 1 <strong>region</strong> per server.",Region
IP Block,nbn,ice,ml,"When the Runner encounters IP Block, give him or her 1 tag if there is an installed <strong>AI</strong>.
[subroutine] <trace>Trace 3</trace> If successful, give the Runner 1 tag.
[subroutine] End the run if the Runner is tagged.",Barrier - Tracer
Thoth,nbn,ice,ml,"When the Runner encounters Thoth, give him or her 1 tag.
[subroutine] <trace>Trace 4</trace> If successful, do 1 net damage for each tag the Runner has.
[subroutine] <trace>Trace 4</trace> If successful, the Runner loses 1[credit] for each tag he or she has.",Sentry - Tracer
Anson Rose,weyland-consortium,asset,ml,"When your turn begins, place 1 advancement token on Anson Rose.
Whenever you rez a piece of ice, you may move any number of advancement tokens from Anson Rose to that ice.",Executive
Mausolus,weyland-consortium,ice,ml,"Mausolus can be advanced.
If Mausolus has 3 or more advancement tokens on it, do the parenthetical text instead (otherwise, do not resolve it).
[subroutine] The Corp gains 1[credit]. (The Corp gains 3[credit].)
[subroutine] Do 1 net damage. (Do 3 net damage.)
[subroutine] Give the Runner 1 tag. (Give the Runner 1 tag and end the run.)",Code Gate - AP
Sapper,weyland-consortium,ice,ml,"If Sapper is accessed from R&D, the runner must reveal it.
When the Runner accesses Sapper, he or she encounters it. Ignore this ability if the Runner accesses Sapper from Archives.
[subroutine] Trash 1 program.",Sentry - Destroyer
Show of Force,neutral-corp,agenda,ml,"When you score Show of Force, do 2 meat damage.",Security
Enforced Curfew,neutral-corp,operation,ml,"This card is not trashed until another <strong>current</strong> is played or an agenda is stolen.
The Runner's maximum hand size is reduced by 1.",Current
Sifr,anarch,hardware,qu,"+2[mu]
Once per turn, when you encounter a piece of ice, you may reduce your maximum hand size by 1 until the beginning of your next turn. If you do, the strength of that ice is lowered to 0 for the remainder of the encounter.
Limit 1 <strong>console</strong> per player.",Console
Sunya,anarch,program,qu,"Whenever this program fully breaks a piece of ice, place 1 power counter on this program.
This program gets +1 strength for each power counter on it.
Interface → <strong>2[credit]:</strong> Break 1 <strong>sentry</strong> subroutine.",Icebreaker - Killer
Recon Drone,criminal,hardware,qu
Tapwrm,criminal,program,qu,"Install only if you made a successful run on a central server this turn.
When your turn begins, gain 1[credit] for every 5[credit] in the Corp's credit pool.
Trash Tapwrm if the Corp purges virus counters.",Virus
Tracker,criminal,program,qu
Aaron Marron,criminal,resource,qu,"Whenever an agenda is scored or stolen, place 2 power counters on Aaron Marrón.
<strong>Hosted power counter:</strong> Remove 1 tag and draw 1 card.",Connection
Encore,shaper,event,qu
Fawkes,shaper,program,qu,"Interface → <strong>1[credit]:</strong> Break 1 <strong>sentry</strong> subroutine.
<strong>X[credit]:</strong> +X strength for the remainder of this run. Use this ability only by spending at least 1 credit from a <strong>stealth</strong> card.",Icebreaker - Killer
Peace in Our Time,neutral-runner,event,qu,"Play only as your first [click] and only if the Corp scored no agendas during his or her last turn.
Gain 10[credit]. The Corp gains 5[credit]. You cannot initiate any runs this turn.",Priority
Sensor Net Activation,haas-bioroid,agenda,qu,"Place 1 agenda counter on Sensor Net Activation when you score it.
<strong>Hosted agenda counter:</strong> Rez a <strong>bioroid</strong>, ignoring all costs. When the turn ends, derez that <strong>bioroid</strong>.",Security
Violet Level Clearance,haas-bioroid,operation,qu,"After you resolve this operation, end your action phase.
Gain 8[credit] and draw 4 cards.",Terminal - Transaction
Chiyashi,jinteki,ice,qu,"Whenever the Runner breaks a subroutine on Chiyashi while there is an <strong>AI</strong> installed, trash the top 2 cards of the Runner's stack.
[subroutine] Do 2 net damage.
[subroutine] Do 2 net damage.
[subroutine] End the run.",Barrier - AP
Psychokinesis,jinteki,operation,qu,"After you resolve this operation, end your action phase.
Look at the top 5 cards of R&D. If any of those cards are agendas, assets, or upgrades, you may install 1 of those cards in a remote server.",Terminal
Net Quarantine,nbn,agenda,qu,"The Runner's base link strength is reduced to 0 during the first trace each turn.
Whenever the Runner increases his or her link strength by spending credits, gain 1[credit] for every 2[credit] spent.",Security
Herald,nbn,ice,qu,"If Herald is accessed from R&D, the Runner must reveal it.
When the Runner accesses Herald, he or she encounters it. Ignore this ability if the Runner accesses Herald from Archives.
[subroutine] The Corp gains 2[credit].
[subroutine] The Corp may pay up to 2[credit] to place that number of advancement tokens on a card that can be advanced.",Code Gate
Veritas,weyland-consortium,ice,qu,"[subroutine] The Corp gains 2[credit].
[subroutine] The Runner loses 2[credit].
[subroutine] <trace>Trace 2</trace> If successful, give the Runner 1 tag.",Sentry - Tracer
Bryan Stinson,weyland-consortium,upgrade,qu,"While the Runner has fewer than 6[credit], Bryan Stinson gains ""[click]: Play a <strong>transaction</strong> operation from Archives, ignoring all costs. Remove that <strong>transaction</strong> from the game instead of trashing it.""",Character
NASX,neutral-corp,asset,qu
Macrophage,neutral-corp,ice,qu,"[subroutine] <trace>Trace 4</trace> If successful, purge virus counters.
[subroutine] <trace>Trace 3</trace> If successful, trash 1 <strong>virus</strong>.
[subroutine] <trace>Trace 2</trace> If successful, remove a <strong>virus</strong> in the heap from the game.
[subroutine] <trace>Trace 1</trace> If successful, end the run.",Code Gate - Tracer
Tribunal,neutral-corp,ice,qu,"[subroutine] The Runner trashes 1 of his or her installed cards.
[subroutine] The Runner trashes 1 of his or her installed cards.
[subroutine] The Runner trashes 1 of his or her installed cards.",Sentry
Pushing the Envelope,anarch,event,dc,"Make a run. If you have 2 or fewer cards in your grip, each installed <strong>icebreaker</strong> has +2 strength until the end of the run.",Run
Maw,anarch,hardware,dc,"+2[mu]
The first time each turn you access a card not in Archives and do not steal or trash it, the Corp must trash 1 card from HQ at random.
Limit 1 <strong>console</strong> per player.",Console
The Archivist,anarch,resource,dc,"+1[link]
Whenever the Corp scores an <strong>initiative</strong> or <strong>security</strong> agenda, force the Corp to ""<trace>Trace 1</trace> if unsuccessful, take 1 bad publicity.""",Connection
Exploit,criminal,event,dc
Spot the Prey,criminal,event,dc
Bio-Modeled Network,shaper,resource,dc,[trash]: Prevent all but 1 net damage.,Virtual
Network Exchange,shaper,resource,dc,The install cost of each piece of ice that is not installed in the innermost position is increased by 1.,Virtual
Mad Dash,neutral-runner,event,dc,"Make a run. When this run ends, add Mad Dash to your score area as an agenda worth 1 agenda point if you stole at least 1 agenda during the run; otherwise, suffer 1 meat damage.",Run
NEXT Wave 2,haas-bioroid,agenda,dc,"If there is a rezzed piece of <strong>NEXT</strong> ice when you score NEXT Wave 2, you may do 1 brain damage.",NEXT
Zed 2.0,haas-bioroid,ice,dc,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
[subroutine] Trash 1 installed piece of hardware.
[subroutine] Trash 1 installed piece of hardware.
[subroutine] If the Runner has lost a [click] to break a subroutine during this run, do 2 brain damage.",Sentry - Bioroid - AP - Destroyer
Defense Construct,haas-bioroid,upgrade,dc
Synth DNA Modification,jinteki,asset,dc
Kakugo,jinteki,ice,dc,"When the Runner passes Kakugo, do 1 net damage.
[subroutine] End the run.",Barrier - AP
Net Analytics,nbn,asset,dc
SYNC BRE,nbn,ice,dc,"[subroutine] Trace[4]. If successful, give the Runner 1 tag.
[subroutine] Trace[2]. If successful, whenever the Runner breaches a server for the remainder of this run, they access 1 fewer card.",Sentry - Tracer
Jemison Astronautics: Sacrifice. Audacity. Success.,weyland-consortium,identity,dc,"Whenever you forfeit an agenda, place 1 advancement token on a card and 1 additional token for each agenda point the agenda was worth.",Corporation
Quarantine System,weyland-consortium,asset,dc
Oberth Protocol,weyland-consortium,upgrade,dc
Khondi Plaza,neutral-corp,upgrade,dc,"X[recurring-credit]
Use these credits to rez ice protecting this server. X is the number of remote servers.",Ritzy
Signal Jamming,neutral-corp,upgrade,dc
Severnius Stim Implant,anarch,hardware,so,"<strong>[click]:</strong> Trash 2 or more cards from your grip. Run HQ or R&D. Whenever you breach that server during this run, access 1 additional card for every 2 cards you trashed.",Cybernetic
Clan Vengeance,anarch,resource,so,"Whenever you suffer any amount of damage, place 1 power counter on Clan Vengeance.
[trash]: Trash 1 card from HQ at random for each power counter on Clan Vengeance.",Clan
Counter Surveillance,anarch,resource,so,"<strong>[click]</strong>, <strong>[trash]:</strong> Run any server. If successful, instead of breaching the attacked server, pay X[credit] if able, where X is equal to the number of tags you have. If you do, choose a number less than or equal to X. Access that many cards in and/or in the root of the attacked server. <em>(If you cannot pay, you will not access anything.)</em>",Clan
Mobius,criminal,event,so,"Make a run on R&D. If successful, you may make another run on R&D when this run ends. If the second run is successful, gain 4[credit].",Run
Los: Data Hijacker,criminal,identity,so,"The first time the Corp rezzes a piece of ice each turn, gain 2[credit].",G-mod
System Seizure,shaper,event,so,"This card is not trashed until another <strong>current</strong> is played or an agenda is scored.
[interrupt] → The first time each turn you would increase the strength of an <strong>icebreaker</strong>, for the remainder of the run that <strong>icebreaker</strong> gains ""Abilities that increase this program's strength last for the remainder of the run instead <em>(instead of any shorter duration)</em>.""",Current
Customized Secretary,shaper,program,so
Build Script,neutral-runner,event,so
Seidr Adaptive Barrier,haas-bioroid,ice,so,"Seidr Adaptive Barrier has +1 strength for each piece of ice protecting this server.
[subroutine] End the run.",Barrier
Nerine 2.0,haas-bioroid,ice,so,"<strong>Lose [click][click]:</strong> Break up to 2 subroutines on this ice. Only the Runner can use this ability.
[subroutine] Do 1 brain damage. You may draw 1 card.
[subroutine] Do 1 brain damage. You may draw 1 card.",Code Gate - Bioroid - AP
Load Testing,haas-bioroid,operation,so
Bloom,jinteki,ice,so,"[subroutine] You may install a piece of ice from HQ protecting another server, ignoring all costs.
[subroutine] You may install a piece of ice from HQ in the next innermost position, protecting this server, ignoring all costs.",Code Gate - Observer
Replanting,jinteki,operation,so,"As an additional cost to play this operation, spend [click].
Add one of your installed cards to HQ. Install 2 cards from HQ, ignoring all costs.",Double
CPC Generator,nbn,asset,so,"The first time the Runner spends [click] to gain 1[credit] each turn (not through a card effect), gain 1[credit].",Advertisement
Free Lunch,nbn,ice,so,"<strong>Hosted power counter:</strong> The Runner loses 1[credit].
[subroutine] Place 1 power counter on Free Lunch.
[subroutine] Place 1 power counter on Free Lunch.",Code Gate
MCA Informant,nbn,operation,so,"After you resolve this operation, end your action phase.
Install this operation on a <strong>connection</strong> resource as a hosted condition counter with ""The Runner is considered to have 1 additional tag. Host connection gains '<strong>[click]</strong>, <strong>2[credit]:</strong> Trash this card.'""",Terminal
Clyde Van Rite,weyland-consortium,asset,so,"When your turn begins, the Runner must pay 1[credit] or trash the top card of the stack.",Executive
Watchtower,weyland-consortium,ice,so,[subroutine] Search R&D for a card and add it to HQ. Shuffle R&D.,Code Gate
Sacrifice,weyland-consortium,operation,so
Self-Adapting Code Wall,neutral-corp,ice,so,"The strength of Self-Adapting Code Wall cannot be lowered.
[subroutine] End the run.",Barrier
Berserker,anarch,program,eas,"Whenever you encounter a <strong>barrier</strong>, for the remainder of that encounter this program gets +1 strength for each subroutine on that <strong>barrier</strong>.
Interface → <strong>2[credit]:</strong> Break up to 2 <strong>barrier</strong> subroutines.",Icebreaker - Fracter
Persephone,anarch,program,eas,"Interface → <strong>2[credit]:</strong> Break 1 <strong>sentry</strong> subroutine.
<strong>1[credit]:</strong> +1 strength.
Whenever you pass a <strong>sentry</strong> after encountering it, you may trash the top card of your stack. If you do, trash 1 card from the top of R&D for each subroutine on that <strong>sentry</strong> that resolved during that encounter.",Icebreaker - Killer
Rubicon Switch,criminal,hardware,eas
Aeneas Informant,criminal,resource,eas,"Whenever you access a card with a trash cost not in Archives and do not trash it, you may reveal it and gain 1[credit].",Connection
Rosetta 2.0,criminal,resource,eas,"[click], <strong>remove an installed program from the game</strong>: Search your stack for a non-<strong>virus</strong> program, shuffle your stack, then install that program, lowering the install cost by the cost of the program removed from the game.",Virtual
Adjusted Matrix,shaper,hardware,eas,"Install only on an <strong>icebreaker</strong>.
Host <strong>icebreaker</strong> gains <strong>AI</strong> and ""Interface → <strong>Lose [click]:</strong> Break 1 subroutine.""",Mod
Dedicated Processor,shaper,hardware,eas,"Install Dedicated Processor on a non-<strong>AI icebreaker</strong>.
Host <strong>icebreaker</strong> gains ""2[credit]: +4 strength.""",Mod
Inversificator,shaper,program,eas,"The first time each turn you pass a piece of ice after an encounter during which this program fully broke that ice, you may swap it with another installed piece of ice.
Interface → <strong>1[credit]:</strong> Break 1 <strong>code gate</strong> subroutine.
<strong>1[credit]:</strong> +1 strength.",Icebreaker - Decoder
Dadiana Chacon,neutral-runner,resource,eas,"When your turn begins, gain 1[credit] if you have fewer than 6[credit].
Whenever you have 0[credit], trash Dadiana Chacon and take 3 meat damage.",Connection
NEXT Opal,haas-bioroid,ice,eas,"This ice gains ""[subroutine] You may install 1 card from HQ."" for each rezzed piece of <strong>NEXT</strong> ice.",Code Gate - Observer - NEXT
Bioroid Work Crew,haas-bioroid,asset,eas,<strong>[trash]:</strong> Install 1 card from HQ. Use this ability only during the next paid ability window after playing and resolving an operation.,Bioroid
AgInfusion: New Miracles for a New World,jinteki,identity,eas,<strong>Trash the unrezzed piece of ice the Runner is approaching:</strong> Choose a server other than the attacked server. The Runner moves to the outermost position of that server and encounters any ice there. Use this ability only once per turn.,Division
Bamboo Dome,jinteki,upgrade,eas,"Install only in the root of R&D.
[click]: Reveal the top 3 cards of R&D. Secretly choose 1 to add to HQ. Return the others to the top of R&D, in any order.
Limit 1 <strong>region</strong> per server.",Region
Ben Musashi,jinteki,upgrade,eas,"Persistent → As an additional cost to steal an agenda from this server, the Runner must suffer 2 net damage. <em>(If the Runner trashes this card while accessing it, this ability still applies for the remainder of this run.)</em>",Clone
Authenticator,nbn,ice,eas,"When the Runner encounters Authenticator, he or she may take 1 tag to bypass it.
[subroutine] The Corp gains 2[credit].
[subroutine]End the run.",Code Gate
Henry Phillips,nbn,upgrade,eas,"Whenever the Runner breaks a subroutine during a run on this server, gain 2[credit] if he or she is tagged.",Sysop
Battlement,weyland-consortium,ice,eas,"[subroutine]End the run.
[subroutine]End the run.",Barrier
Audacity,weyland-consortium,operation,eas
Red Planet Couriers,weyland-consortium,operation,eas,"As an additional cost to play this operation, spend [click], [click].
Move all advancement tokens from all installed cards to 1 card that can be advanced.",Triple
Owl,neutral-corp,ice,eas,[subroutine] Add 1 installed program to the top of the stack.,Sentry
Alice Merchant: Clan Agitator,anarch,identity,baw,"The first time you make a successful run on Archives each turn, the Corp must trash 1 card from HQ.",Cyborg
Jarogniew Mercs,anarch,resource,baw,"When you install Jarogniew Mercs, take 1 tag. Place 3 power counters on Jarogniew Mercs, and 1 additional power counter for each tag you have. When there are no power counters left on Jarogniew Mercs, trash it.
The Corp cannot trash Jarogniew Mercs while there is another resource installed.
<strong>Hosted power counter:</strong> Prevent 1 meat damage.",Clan - Connection
Maui,criminal,hardware,baw,"+2[mu]
X[recurring-credit]
Use these credits during runs on HQ. X is the number of pieces of ice protecting HQ.
Limit 1 <strong>console</strong> per player.",Console
Bug Out Bag,criminal,resource,baw
Keros Mcintyre,criminal,resource,baw,"The first time you derez a piece of ice each turn, gain 2[credit].",Connection
Daredevil,shaper,hardware,baw,"+2[mu]
The first time you initiate a run on a server protected by 2 or more pieces of ice each turn, draw 2 cards.
Limit 1 <strong>console</strong> per player.",Console
Mass-Driver,shaper,program,baw,"Whenever this program fully breaks a piece of ice, the first 3 subroutines of the next encounter this run do not resolve.
Interface → <strong>2[credit]:</strong> Break 1 <strong>code gate</strong> subroutine.
<strong>1[credit]:</strong> +1 strength.",Icebreaker - Decoder
Warroid Tracker,haas-bioroid,upgrade,baw,"Whenever the Runner trashes at least 1 card from this server or protecting it, trace[4]. If successful, the Runner trashes 2 of their installed cards.",Bioroid
Loki,haas-bioroid,ice,baw,"When the Runner encounters this ice, choose another rezzed piece of ice. For the remainder of this run, this ice gains the subtypes of the chosen ice and gains the subroutines of that ice in order before all its other subroutines.
[subroutine] The Runner must either end the run or shuffle all cards from the grip into the stack.",Bioroid
Obokata Protocol,jinteki,agenda,baw,"As an additional cost to steal Obokata Protocol, the Runner must suffer 4 net damage.",Ambush
Miraju,jinteki,ice,baw,"Whenever an encounter with this ice ends, if the Runner broke its printed subroutine, the Runner moves to the outermost position of Archives instead of passing this ice. They may jack out. Derez this ice.
[subroutine] You may draw 1 card. Then, shuffle 1 card from HQ into R&D.",Code Gate - Deflector
Shipment from Tennin,jinteki,operation,baw
Escalate Vitriol,nbn,agenda,baw,[click]: Gain 1[credit] for each tag the Runner has. Use this ability only once per turn.,Initiative
Reeducation,nbn,agenda,baw,"When you score Reeducation, add any number of cards from HQ to the bottom of R&D and draw that many cards. The Runner randomly adds the same number of cards from his or her grip to the bottom of the stack, if able.",Initiative
Traffic Analyzer,nbn,upgrade,baw
Meteor Mining,weyland-consortium,agenda,baw
Standoff,weyland-consortium,agenda,baw
Success,weyland-consortium,operation,baw,"As an additional cost to play this operation, forfeit an agenda and spend [click][click].
Advance a card X times. X equals the advancement requirement of the agenda just forfeited.",Triple
Whampoa Reclamation,neutral-corp,asset,baw,<strong>Trash 1 card from HQ:</strong> Add 1 card from Archives to the bottom of R&D. Use this ability only once per turn.,Corporation
Mass Commercialization,neutral-corp,operation,baw,Gain 2[credit] for each card with at least 1 advancement token on it.,Transaction
Mars for Martians,anarch,event,fm,"Play only as your first [click].
Draw 1 card for each installed <strong>clan</strong> resource. Gain 1[credit] for each tag you have.",Priority
God of War,anarch,program,fm,"When your turn begins, you may take 1 tag to place 2 virus counters on this program.
Interface → <strong>Hosted virus counter:</strong> Break 1 subroutine.
<strong>2[credit]:</strong> +1 strength.",Icebreaker - AI - Virus
Leave No Trace,criminal,event,fm,"Make a run. When the run ends, derez all ice that was rezzed during this run.",Run
Rip Deal,criminal,event,fm,"Run HQ. If successful, when you determine the number of cards in HQ you are allowed to access during this run's breach of HQ, you may add that many cards from your heap to your grip. If you do, you cannot access any cards in HQ during this breach. <em>(You can still access cards in the root of HQ.)</em>
When the run ends, remove this event from the game.",Run
Flashbang,criminal,program,fm,"Interface → <strong>6[credit]:</strong> Derez the <strong>sentry</strong> you are encountering.
<strong>1[credit]:</strong> +1 strength.",Icebreaker - Killer
Lean and Mean,shaper,event,fm,"Make a run. If you have 3 or fewer programs installed, all <strong>icebreakers</strong> have +2 strength during this run.",Run
Maven,shaper,program,fm,"This program gets +1 strength for each installed program.
Interface → <strong>2[credit]:</strong> Break 1 subroutine.",Icebreaker - AI
Na'Not'K,shaper,program,fm,"During runs, this program gets +1 strength for each piece of ice protecting the attacked server.
Interface → <strong>1[credit]:</strong> Break 1 <strong>sentry</strong> subroutine.
<strong>3[credit]:</strong> +2 strength.",Icebreaker - Killer
Bloo Moose,neutral-runner,resource,fm,"When your turn begins, you may remove 1 card in the heap from the game. If you do, gain 2[credit].",Location - Seedy
O Shortage,haas-bioroid,operation,fm
Helheim Servers,haas-bioroid,upgrade,fm,<strong>Trash 1 card from HQ</strong>: All ice protecting this server has +2 strength until the end of the run. Use this ability only during a run on this server.,Facility
Mandatory Seed Replacement,jinteki,agenda,fm,"When you score Mandatory Seed Replacement, rearrange any number of ice protecting all servers.",Security
Water Monopoly,jinteki,agenda,fm,The install cost of each non-<strong>virtual</strong> resource is increased by 1.,Initiative
Metamorph,jinteki,ice,fm,[subroutine] Swap 2 other installed pieces of ice or 2 of your installed non-ice cards.,Code Gate - Observer
Data Loop,nbn,ice,fm,"When the Runner encounters Data Loop, he or she must add 2 cards from his or her grip to the top of the stack.
[subroutine] End the run if the Runner is tagged.
[subroutine] End the run.",Barrier
Biased Reporting,nbn,operation,fm
Open Forum,weyland-consortium,asset,fm
Tithonium,weyland-consortium,ice,fm,"You may forfeit an agenda to rez Tithonium instead of paying its rez cost.
Tithonium cannot host cards.
[subroutine] Trash 1 program.
[subroutine] Trash 1 program.
[subroutine] Trash 1 resource and end the run.",Barrier - Destroyer
Transparency Initiative,weyland-consortium,operation,fm
Rover Algorithm,neutral-corp,operation,fm
Mining Accident,anarch,event,cd
Respirocytes,anarch,hardware,cd,"When you install this hardware, suffer 1 meat damage.
The first time each turn you have no cards in your grip, draw 1 card and place 1 power counter on this hardware.
When this hardware has 3 or more hosted power counters, trash it.",Cybernetic
Salvaged Vanadis Armory,anarch,resource,cd,<strong>[trash]:</strong> The Corp trashes the top X cards of R&D. X is equal to the amount of damage you have suffered this turn. Use this ability only during the next paid ability window after suffering any amount of damage.,Clan
Aumakua,criminal,program,cd,"This program gets +1 strength for each hosted virus counter.
Whenever you expose a card, place 1 virus counter on this program.
Whenever you finish breaching a server, if you did not steal or trash any accessed cards, place 1 virus counter on this program.
Interface → <strong>1[credit]:</strong> Break 1 subroutine.",Icebreaker - AI - Virus
Caldera,criminal,resource,cd,3[credit]: Prevent 1 net or brain damage.,Virtual
Diana's Hunt,shaper,event,cd,"Make a run. Whenever you encounter a piece of ice during this run, you may install a program from your grip, ignoring all costs. When this run ends, trash all programs installed using Diana's Hunt.",Run
Reshape,shaper,event,cd
Dummy Box,shaper,resource,cd,<strong>Trash a card from your grip:</strong> Prevent an installed card of the same type from being trashed by the Corp.,Virtual
Corporate Defector,neutral-runner,resource,cd,"Whenever the Corp draws a card with the basic action, reveal that card.",Connection
CFC Excavation Contract,haas-bioroid,agenda,cd
MCA Austerity Policy,haas-bioroid,asset,cd
Restore,haas-bioroid,operation,cd
Breached Dome,jinteki,asset,cd,"If Breached Dome is accessed from R&D, the Runner must reveal it.
When the Runner accesses Breached Dome, do 1 meat damage and trash the top card of the stack.",Ambush
Sand Storm,jinteki,ice,cd,[subroutine] Move Sand Storm so that it is the outermost piece of ice protecting another server (the Runner continues the run from this new position and is now running on this new server). Trash Sand Storm.,Trap - Deflector
AR-Enhanced Security,nbn,agenda,cd,"The first time the Runner trashes a Corp card each turn, give him or her 1 tag.",Security
Rolling Brownout,nbn,operation,cd,"This card is not trashed until another <strong>current</strong> is played or an agenda is stolen.
The play cost of each operation and event is increased by 1.
The first time the Runner plays an event each turn, gain 1[credit].",Current
Threat Level Alpha,nbn,operation,cd,"As an additional cost to play this operation, spend [click].
Trace[1]. If successful, give the Runner 1 tag for each tag they have or, if the Runner has no tags, give them 1 tag.",Double
Priority Construction,weyland-consortium,operation,cd,"As an additional cost to play this operation, spend [click].
Install a piece of ice from HQ protecting a remote server (ignoring all costs). Place 3 advancement tokens on that ice.",Double
Fractal Threat Matrix,weyland-consortium,upgrade,cd,"Each time all the subroutines are broken on a piece of ice protecting this server, trash the top 2 cards of the stack.",Security Protocol
Conundrum,neutral-corp,ice,cd,"Conundrum has +3 strength if there is an installed <strong>AI</strong>.
[subroutine] The Runner trashes an installed program.
[subroutine] The Runner loses [click], if able.
[subroutine] End the run.",Code Gate
Steve Cambridge: Master Grifter,criminal,identity,td,"The first time each turn you make a successful run on HQ, you may choose 2 cards in your heap. If you do, the Corp removes 1 of those cards from the game, then you add the other card to your grip.",G-mod
Brute-Force-Hack,criminal,event,td,"As an additional cost to play this event, spend [click].
Derez a piece of ice that has a rez cost of X or lower.",Double
Spear Phishing,criminal,event,td,"Make a run. When you encounter the innermost piece of ice protecting that server, bypass it.",Run
SYN Attack,criminal,event,td,"As an additional cost to play this event, spend [click].
The Corp must either discard 2 cards or draw 4 cards.",Double
Polyhistor,criminal,hardware,td,"+1[mu], +1[link]
The first time each turn you pass all of the ice protecting HQ, you may draw 1 card to force the Corp to draw 1 card.
Limit 1 <strong>console</strong> per player.",Console
Abagnale,criminal,program,td,"Interface → 1[credit]: Break 1 <strong>code gate</strong> subroutine.
2[credit]: +2 strength.
[trash]: Bypass the <strong>code gate</strong> you are encountering.",Icebreaker - Decoder
Lustig,criminal,program,td,"Interface → <strong>1[credit]:</strong> Break 1 <strong>sentry</strong> subroutine.
<strong>3[credit]:</strong> +5 strength.
<strong>[trash]:</strong> Bypass the <strong>sentry</strong> you are encountering.",Icebreaker - Killer
Demara,criminal,program,td,"Interface → <strong>2[credit]:</strong> Break up to 2 <strong>barrier</strong> subroutines.
<strong>2[credit]:</strong> +3 strength.
<strong>[trash]:</strong> Bypass the <strong>barrier</strong> you are encountering.",Icebreaker - Fracter
Mammon,criminal,program,td,"Interface → <strong>Hosted power counter:</strong> Break 1 subroutine.
<strong>2[credit]:</strong> +2 strength.
When your turn begins, you may pay X[credit] to place X power counters on this program.
When your turn ends, remove all hosted power counters.",Icebreaker - AI
Charlatan,criminal,resource,td,"<strong>[click][click]:</strong> Run any server. The first time you approach a rezzed piece of ice during this run, you may pay credits equal to the strength of that ice. If you do, when you encounter that ice after this approach, bypass it.",Virtual
Maxwell James,criminal,resource,td,"+1[link]
[trash]: Derez a piece of ice protecting a remote server. Use this ability only during the next paid ability window after a successful run on HQ ends.
<errata>Errata from FAQ 4.2</errata>.",Connection
"Ayla ""Bios"" Rahim: Simulant Specialist",shaper,identity,td,"Before drawing your starting hand, set aside the top 6 cards of your stack facedown. <em>(You may look at those cards at any time.)</em> Shuffle 2 of those cards into your stack.
[click]: Add 1 card set aside with this identity to your grip.",Natural
Careful Planning,shaper,event,td,"Play only as your first [click].
Choose 1 card installed in the root of or protecting a remote server. That card cannot be rezzed this turn.",Priority
Deep Data Mining,shaper,event,td,"Run R&D. If successful, access X additional cards when you breach R&D. X is equal to your unused MU or 4, whichever is less.",Run
LLDS Memory Diamond,shaper,hardware,td,"+1[mu], +1[link]
Your maximum hand size is increased by 1.",Mod
Ubax,shaper,hardware,td,"+1[mu]
When your turn begins, draw 1 card.
Limit 1 <strong>console</strong> per player.",Console
Adept,shaper,program,td,"This program gets +1 strength for each unused MU.
Interface → <strong>2[credit]:</strong> Break 1 <strong>sentry</strong> or <strong>barrier</strong> subroutine.",Icebreaker - Fracter - Killer
Savant,shaper,program,td,"This program gets +1 strength for each unused MU.
Interface → <strong>2[credit]:</strong> Break 1 <strong>sentry</strong> or 2 <strong>code gate</strong> subroutines.",Icebreaker - Killer - Decoder
Egret,shaper,program,td
Dhegdheer,shaper,program,td,"You can install other programs onto this program. Each program installed this way costs 1[credit] less to install. Limit 1 hosted program.
The memory cost of the hosted program does not count against your memory limit.",Daemon
Levy Advanced Research Lab,shaper,resource,td,"[click]: Reveal the top 4 cards of your stack. If any of those cards are programs, you may add 1 to your grip. Add the rest of the cards to the bottom of your stack in any order.",Location - Ritzy
Laguna Velasco District,shaper,resource,td,"Whenever you take the basic action to draw cards, increase the number of cards you draw by 1.",Location - Ritzy
Process Automation,neutral-runner,event,td
Officer Frank,neutral-runner,resource,td,"[trash], 1[credit]: The Corp trashes 2 cards from HQ at random. Use this ability only if you suffered meat damage this turn.",Connection
Dean Lister,neutral-runner,resource,td,"[trash]: Choose an <strong>icebreaker</strong>. Until the end of the run, that <strong>icebreaker</strong> has +1 strength for each card in your grip.",Connection
Biometric Spoofing,neutral-runner,resource,td
The Shadow Net,neutral-runner,resource,td,"[click]<strong>, forfeit an agenda:</strong> Play an event from your heap, ignoring all costs.",Virtual
Seidr Laboratories: Destiny Defined,haas-bioroid,identity,td,"The first time each turn the Runner loses or spends [click] during a run, you may add 1 card from Archives to the top of R&D.",Division
Brain Rewiring,haas-bioroid,agenda,td,"When you score Brain Rewiring, you may pay X[credit] to force the Runner to add X cards from his or her grip to the bottom of his or her stack at random then draw 1 card.",Security
Elective Upgrade,haas-bioroid,agenda,td,"Place 2 agenda counters on Elective Upgrade when you score it.
[click], <strong>hosted agenda counter</strong>: Gain [click][click]. Use this ability only once per turn.",Initiative
Successful Field Test,haas-bioroid,agenda,td,"When you score Successful Field Test, install any number of cards from HQ, ignoring all costs.",Research
Estelle Moon,haas-bioroid,asset,td,"Whenever you install a card in the root of a remote server, place 1 power counter on this asset.
<strong>[trash]:</strong> For each power counter on this asset, gain 2[credit] and draw 1 card.",Executive
